"ISIN_CDE","SELL_PRICE","PRICE_DATE"
"LU0156897901",4.77000000,"2006-02-17"
"LU0156897901",4.77000000,"2006-02-20"
"LU0156897901",4.77000000,"2006-02-21"
"LU0156897901",4.77000000,"2006-02-22"
"LU0156897901",4.78000000,"2006-02-23"
"LU0156897901",4.79000000,"2006-02-24"
"LU0156897901",4.79000000,"2006-02-27"
"LU0156897901",4.77000000,"2006-02-28"
"LU0156897901",4.77000000,"2006-03-01"
"LU0156897901",4.77000000,"2006-03-02"
"LU0156897901",4.77000000,"2006-03-03"
"LU0156897901",4.74000000,"2006-03-06"
"LU0156897901",4.71000000,"2006-03-07"
"LU0156897901",4.70000000,"2006-03-08"
"LU0156897901",4.70000000,"2006-03-09"
"LU0156897901",4.71000000,"2006-03-10"
"LU0156897901",4.71000000,"2006-03-13"
"LU0156897901",4.72000000,"2006-03-14"
"LU0156897901",4.73000000,"2006-03-15"
"LU0156897901",4.75000000,"2006-03-16"
"LU0156897901",4.75000000,"2006-03-17"
"LU0156897901",4.74000000,"2006-03-20"
"LU0156897901",4.74000000,"2006-03-21"
"LU0156897901",4.74000000,"2006-03-22"
"LU0156897901",4.73000000,"2006-03-23"
"LU0156897901",4.74000000,"2006-03-24"
"LU0156897901",4.74000000,"2006-03-27"
"LU0156897901",4.72000000,"2006-03-28"
"LU0156897901",4.72000000,"2006-03-29"
"LU0156897901",4.73000000,"2006-03-30"
"LU0156897901",4.71000000,"2006-03-31"
"LU0156897901",4.71000000,"2006-04-03"
"LU0156897901",4.72000000,"2006-04-04"
"LU0156897901",4.72000000,"2006-04-05"
"LU0156897901",4.71000000,"2006-04-06"
"LU0156897901",4.69000000,"2006-04-07"
"LU0156897901",4.69000000,"2006-04-10"
"LU0156897901",4.70000000,"2006-04-11"
"LU0156897901",4.70000000,"2006-04-12"
"LU0156897901",4.70000000,"2006-04-13"
"LU0156897901",4.72000000,"2006-04-18"
"LU0156897901",4.73000000,"2006-04-19"
"LU0156897901",4.73000000,"2006-04-20"
"LU0156897901",4.74000000,"2006-04-21"
"LU0156897901",4.75000000,"2006-04-24"
"LU0156897901",4.74000000,"2006-04-25"
"LU0156897901",4.74000000,"2006-04-26"
"LU0156897901",4.75000000,"2006-04-27"
"LU0156897901",4.74000000,"2006-04-28"
"LU0156897901",4.74000000,"2006-05-02"
"LU0156897901",4.74000000,"2006-05-03"
"LU0156897901",4.74000000,"2006-05-04"
"LU0156897901",4.75000000,"2006-05-05"
"LU0156897901",4.75000000,"2006-05-08"
"LU0156897901",4.75000000,"2006-05-09"
"LU0156897901",4.75000000,"2006-05-10"
"LU0156897901",4.74000000,"2006-05-11"
"LU0156897901",4.71000000,"2006-05-12"
"LU0156897901",4.67000000,"2006-05-15"
"LU0156897901",4.69000000,"2006-05-16"
"LU0156897901",4.66000000,"2006-05-17"
"LU0156897901",4.66000000,"2006-05-18"
"LU0156897901",4.65000000,"2006-05-19"
"LU0156897901",4.62000000,"2006-05-22"
"LU0156897901",4.62000000,"2006-05-23"
"LU0156897901",4.58000000,"2006-05-24"
"LU0156897901",4.63000000,"2006-05-26"
"LU0156897901",4.63000000,"2006-05-29"
"LU0156897901",4.61000000,"2006-05-30"
"LU0156897901",4.57000000,"2006-05-31"
"LU0156897901",4.59000000,"2006-06-01"
"LU0156897901",4.60000000,"2006-06-02"
"LU0156897901",4.59000000,"2006-06-06"
"LU0156897901",4.59000000,"2006-06-07"
"LU0156897901",4.57000000,"2006-06-08"
"LU0156897901",4.58000000,"2006-06-09"
"LU0156897901",4.57000000,"2006-06-12"
"LU0156897901",4.54000000,"2006-06-13"
"LU0156897901",4.53000000,"2006-06-14"
"LU0156897901",4.54000000,"2006-06-15"
"LU0156897901",4.54000000,"2006-06-16"
"LU0156897901",4.53000000,"2006-06-19"
"LU0156897901",4.52000000,"2006-06-20"
"LU0156897901",4.52000000,"2006-06-21"
"LU0156897901",4.51000000,"2006-06-22"
"LU0156897901",4.48000000,"2006-06-26"
"LU0156897901",4.48000000,"2006-06-27"
"LU0156897901",4.49000000,"2006-06-28"
"LU0156897901",4.51000000,"2006-06-29"
"LU0156897901",4.52000000,"2006-06-30"
"LU0156897901",4.53000000,"2006-07-03"
"LU0156897901",4.53000000,"2006-07-04"
"LU0156897901",4.52000000,"2006-07-05"
"LU0156897901",4.54000000,"2006-07-06"
"LU0156897901",4.55000000,"2006-07-07"
"LU0156897901",4.56000000,"2006-07-10"
"LU0156897901",4.56000000,"2006-07-11"
"LU0156897901",4.56000000,"2006-07-12"
"LU0156897901",4.54000000,"2006-07-13"
"LU0156897901",4.55000000,"2006-07-14"
"LU0156897901",4.54000000,"2006-07-17"
"LU0156897901",4.54000000,"2006-07-18"
"LU0156897901",4.56000000,"2006-07-19"
"LU0156897901",4.58000000,"2006-07-20"
"LU0156897901",4.58000000,"2006-07-21"
"LU0156897901",4.59000000,"2006-07-24"
"LU0156897901",4.59000000,"2006-07-25"
"LU0156897901",4.60000000,"2006-07-26"
"LU0156897901",4.61000000,"2006-07-27"
"LU0156897901",4.62000000,"2006-07-28"
"LU0156897901",4.59000000,"2006-07-31"
"LU0156897901",4.59000000,"2006-08-01"
"LU0156897901",4.60000000,"2006-08-02"
"LU0156897901",4.60000000,"2006-08-03"
"LU0156897901",4.62000000,"2006-08-04"
"LU0156897901",4.63000000,"2006-08-07"
"LU0156897901",4.63000000,"2006-08-08"
"LU0156897901",4.64000000,"2006-08-09"
"LU0156897901",4.64000000,"2006-08-10"
"LU0156897901",4.64000000,"2006-08-11"
"LU0156897901",4.64000000,"2006-08-14"
"LU0156897901",4.66000000,"2006-08-16"
"LU0156897901",4.67000000,"2006-08-17"
"LU0156897901",4.67000000,"2006-08-18"
"LU0156897901",4.67000000,"2006-08-21"
"LU0156897901",4.67000000,"2006-08-22"
"LU0156897901",4.66000000,"2006-08-23"
"LU0156897901",4.65000000,"2006-08-24"
"LU0156897901",4.65000000,"2006-08-25"
"LU0156897901",4.65000000,"2006-08-28"
"LU0156897901",4.66000000,"2006-08-29"
"LU0156897901",4.66000000,"2006-08-30"
"LU0156897901",4.64000000,"2006-08-31"
"LU0156897901",4.65000000,"2006-09-01"
"LU0156897901",4.65000000,"2006-09-04"
"LU0156897901",4.66000000,"2006-09-05"
"LU0156897901",4.65000000,"2006-09-06"
"LU0156897901",4.65000000,"2006-09-07"
"LU0156897901",4.65000000,"2006-09-08"
"LU0156897901",4.64000000,"2006-09-11"
"LU0156897901",4.65000000,"2006-09-12"
"LU0156897901",4.66000000,"2006-09-13"
"LU0156897901",4.66000000,"2006-09-14"
"LU0156897901",4.66000000,"2006-09-15"
"LU0156897901",4.67000000,"2006-09-18"
"LU0156897901",4.66000000,"2006-09-19"
"LU0156897901",4.66000000,"2006-09-20"
"LU0156897901",4.65000000,"2006-09-21"
"LU0156897901",4.64000000,"2006-09-22"
"LU0156897901",4.64000000,"2006-09-25"
"LU0156897901",4.65000000,"2006-09-26"
"LU0156897901",4.67000000,"2006-09-27"
"LU0156897901",4.67000000,"2006-09-28"
"LU0156897901",4.64000000,"2006-09-29"
"LU0156897901",4.65000000,"2006-10-02"
"LU0156897901",4.64000000,"2006-10-03"
"LU0156897901",4.65000000,"2006-10-04"
"LU0156897901",4.66000000,"2006-10-05"
"LU0156897901",4.66000000,"2006-10-06"
"LU0156897901",4.66000000,"2006-10-09"
"LU0156897901",4.67000000,"2006-10-10"
"LU0156897901",4.67000000,"2006-10-11"
"LU0156897901",4.68000000,"2006-10-12"
"LU0156897901",4.69000000,"2006-10-13"
"LU0156897901",4.70000000,"2006-10-16"
"LU0156897901",4.70000000,"2006-10-17"
"LU0156897901",4.71000000,"2006-10-18"
"LU0156897901",4.71000000,"2006-10-19"
"LU0156897901",4.72000000,"2006-10-20"
"LU0156897901",4.71000000,"2006-10-23"
"LU0156897901",4.70000000,"2006-10-24"
"LU0156897901",4.71000000,"2006-10-25"
"LU0156897901",4.73000000,"2006-10-26"
"LU0156897901",4.74000000,"2006-10-27"
"LU0156897901",4.73000000,"2006-10-30"
"LU0156897901",4.71000000,"2006-10-31"
"LU0156897901",4.72000000,"2006-11-02"
"LU0156897901",4.73000000,"2006-11-03"
"LU0156897901",4.73000000,"2006-11-06"
"LU0156897901",4.74000000,"2006-11-07"
"LU0156897901",4.74000000,"2006-11-08"
"LU0156897901",4.75000000,"2006-11-09"
"LU0156897901",4.76000000,"2006-11-10"
"LU0156897901",4.75000000,"2006-11-13"
"LU0156897901",4.76000000,"2006-11-14"
"LU0156897901",4.77000000,"2006-11-15"
"LU0156897901",4.76000000,"2006-11-16"
"LU0156897901",4.77000000,"2006-11-17"
"LU0156897901",4.76000000,"2006-11-20"
"LU0156897901",4.76000000,"2006-11-21"
"LU0156897901",4.76000000,"2006-11-22"
"LU0156897901",4.76000000,"2006-11-23"
"LU0156897901",4.77000000,"2006-11-24"
"LU0156897901",4.76000000,"2006-11-27"
"LU0156897901",4.76000000,"2006-11-28"
"LU0156897901",4.77000000,"2006-11-29"
"LU0156897901",4.75000000,"2006-11-30"
"LU0156897901",4.76000000,"2006-12-01"
"LU0156897901",4.77000000,"2006-12-04"
"LU0156897901",4.78000000,"2006-12-05"
"LU0156897901",4.79000000,"2006-12-06"
"LU0156897901",4.80000000,"2006-12-07"
"LU0156897901",4.80000000,"2006-12-08"
"LU0156897901",4.81000000,"2006-12-11"
"LU0156897901",4.81000000,"2006-12-12"
"LU0156897901",4.81000000,"2006-12-13"
"LU0156897901",4.81000000,"2006-12-14"
"LU0156897901",4.82000000,"2006-12-15"
"LU0156897901",4.82000000,"2006-12-18"
"LU0156897901",4.82000000,"2006-12-19"
"LU0156897901",4.83000000,"2006-12-20"
"LU0156897901",4.83000000,"2006-12-21"
"LU0156897901",4.83000000,"2006-12-22"
"LU0156897901",4.83000000,"2006-12-27"
"LU0156897901",4.84000000,"2006-12-28"
"LU0156897901",4.81000000,"2006-12-29"
"LU0156897901",4.82000000,"2007-01-02"
"LU0156897901",4.83000000,"2007-01-03"
"LU0156897901",4.83000000,"2007-01-04"
"LU0156897901",4.81000000,"2007-01-05"
"LU0156897901",4.82000000,"2007-01-08"
"LU0156897901",4.81000000,"2007-01-09"
"LU0156897901",4.81000000,"2007-01-10"
"LU0156897901",4.81000000,"2007-01-11"
"LU0156897901",4.82000000,"2007-01-12"
"LU0156897901",4.82000000,"2007-01-15"
"LU0156897901",4.82000000,"2007-01-16"
"LU0156897901",4.83000000,"2007-01-17"
"LU0156897901",4.84000000,"2007-01-18"
"LU0156897901",4.85000000,"2007-01-19"
"LU0156897901",4.85000000,"2007-01-22"
"LU0156897901",4.85000000,"2007-01-23"
"LU0156897901",4.85000000,"2007-01-24"
"LU0156897901",4.84000000,"2007-01-25"
"LU0156897901",4.83000000,"2007-01-26"
"LU0156897901",4.83000000,"2007-01-29"
"LU0156897901",4.83000000,"2007-01-30"
"LU0156897901",4.81000000,"2007-01-31"
"LU0156897901",4.83000000,"2007-02-01"
"LU0156897901",4.83000000,"2007-02-02"
"LU0156897901",4.84000000,"2007-02-05"
"LU0156897901",4.85000000,"2007-02-06"
"LU0156897901",4.85000000,"2007-02-07"
"LU0156897901",4.85000000,"2007-02-08"
"LU0156897901",4.85000000,"2007-02-09"
"LU0156897901",4.84000000,"2007-02-12"
"LU0156897901",4.85000000,"2007-02-13"
"LU0156897901",4.87000000,"2007-02-14"
"LU0156897901",4.88000000,"2007-02-15"
"LU0156897901",4.89000000,"2007-02-16"
"LU0156897901",4.89000000,"2007-02-19"
"LU0156897901",4.89000000,"2007-02-20"
"LU0156897901",4.90000000,"2007-02-21"
"LU0156897901",4.90000000,"2007-02-22"
"LU0156897901",4.90000000,"2007-02-23"
"LU0156897901",4.90000000,"2007-02-26"
"LU0156897901",4.87000000,"2007-02-27"
"LU0156897901",4.84000000,"2007-02-28"
"LU0156897901",4.83000000,"2007-03-01"
"LU0156897901",4.82000000,"2007-03-02"
"LU0156897901",4.81000000,"2007-03-05"
"LU0156897901",4.82000000,"2007-03-06"
"LU0156897901",4.83000000,"2007-03-07"
"LU0156897901",4.84000000,"2007-03-08"
"LU0156897901",4.85000000,"2007-03-09"
"LU0156897901",4.86000000,"2007-03-12"
"LU0156897901",4.84000000,"2007-03-13"
"LU0156897901",4.84000000,"2007-03-14"
"LU0156897901",4.85000000,"2007-03-15"
"LU0156897901",4.85000000,"2007-03-16"
"LU0156897901",4.86000000,"2007-03-19"
"LU0156897901",4.86000000,"2007-03-20"
"LU0156897901",4.88000000,"2007-03-21"
"LU0156897901",4.88000000,"2007-03-22"
"LU0156897901",4.89000000,"2007-03-23"
"LU0156897901",4.89000000,"2007-03-26"
"LU0156897901",4.88000000,"2007-03-27"
"LU0156897901",4.88000000,"2007-03-28"
"LU0156897901",4.88000000,"2007-03-29"
"LU0156897901",4.85000000,"2007-03-30"
"LU0156897901",4.86000000,"2007-04-02"
"LU0156897901",4.87000000,"2007-04-03"
"LU0156897901",4.87000000,"2007-04-04"
"LU0156897901",4.88000000,"2007-04-05"
"LU0156897901",4.88000000,"2007-04-10"
"LU0156897901",4.88000000,"2007-04-11"
"LU0156897901",4.88000000,"2007-04-12"
"LU0156897901",4.89000000,"2007-04-13"
"LU0156897901",4.90000000,"2007-04-16"
"LU0156897901",4.90000000,"2007-04-17"
"LU0156897901",4.91000000,"2007-04-18"
"LU0156897901",4.92000000,"2007-04-19"
"LU0156897901",4.94000000,"2007-04-20"
"LU0156897901",4.94000000,"2007-04-23"
"LU0156897901",4.94000000,"2007-04-24"
"LU0156897901",4.95000000,"2007-04-25"
"LU0156897901",4.95000000,"2007-04-26"
"LU0156897901",4.95000000,"2007-04-27"
"LU0156897901",4.91000000,"2007-04-30"
"LU0156897901",4.93000000,"2007-05-02"
"LU0156897901",4.93000000,"2007-05-03"
"LU0156897901",4.94000000,"2007-05-04"
"LU0156897901",4.94000000,"2007-05-07"
"LU0156897901",4.95000000,"2007-05-08"
"LU0156897901",4.96000000,"2007-05-09"
"LU0156897901",4.95000000,"2007-05-10"
"LU0156897901",4.96000000,"2007-05-11"
"LU0156897901",4.97000000,"2007-05-14"
"LU0156897901",4.98000000,"2007-05-15"
"LU0156897901",4.98000000,"2007-05-16"
"LU0156897901",4.98000000,"2007-05-18"
"LU0156897901",4.99000000,"2007-05-21"
"LU0156897901",5.00000000,"2007-05-22"
"LU0156897901",4.99000000,"2007-05-23"
"LU0156897901",4.98000000,"2007-05-24"
"LU0156897901",4.99000000,"2007-05-25"
"LU0156897901",4.99000000,"2007-05-29"
"LU0156897901",4.99000000,"2007-05-30"
"LU0156897901",4.97000000,"2007-05-31"
"LU0156897901",4.98000000,"2007-06-01"
"LU0156897901",4.98000000,"2007-06-04"
"LU0156897901",4.97000000,"2007-06-05"
"LU0156897901",4.96000000,"2007-06-06"
"LU0156897901",4.93000000,"2007-06-07"
"LU0156897901",4.91000000,"2007-06-08"
"LU0156897901",4.92000000,"2007-06-11"
"LU0156897901",4.90000000,"2007-06-12"
"LU0156897901",4.89000000,"2007-06-13"
"LU0156897901",4.91000000,"2007-06-14"
"LU0156897901",4.93000000,"2007-06-15"
"LU0156897901",4.94000000,"2007-06-18"
"LU0156897901",4.95000000,"2007-06-19"
"LU0156897901",4.94000000,"2007-06-20"
"LU0156897901",4.93000000,"2007-06-21"
"LU0156897901",4.92000000,"2007-06-22"
"LU0156897901",4.90000000,"2007-06-25"
"LU0156897901",4.90000000,"2007-06-26"
"LU0156897901",4.89000000,"2007-06-27"
"LU0156897901",4.90000000,"2007-06-28"
"LU0156897901",4.87000000,"2007-06-29"
"LU0156897901",4.88000000,"2007-07-02"
"LU0156897901",4.89000000,"2007-07-03"
"LU0156897901",4.89000000,"2007-07-04"
"LU0156897901",4.88000000,"2007-07-05"
"LU0156897901",4.89000000,"2007-07-06"
"LU0156897901",4.89000000,"2007-07-09"
"LU0156897901",4.88000000,"2007-07-10"
"LU0156897901",4.87000000,"2007-07-11"
"LU0156897901",4.89000000,"2007-07-12"
"LU0156897901",4.90000000,"2007-07-13"
"LU0156897901",4.90000000,"2007-07-16"
"LU0156897901",4.90000000,"2007-07-17"
"LU0156897901",4.89000000,"2007-07-18"
"LU0156897901",4.89000000,"2007-07-19"
"LU0156897901",4.88000000,"2007-07-20"
"LU0156897901",4.88000000,"2007-07-23"
"LU0156897901",4.85000000,"2007-07-24"
"LU0156897901",4.84000000,"2007-07-25"
"LU0156897901",4.76000000,"2007-07-26"
"LU0156897901",4.74000000,"2007-07-27"
"LU0156897901",4.73000000,"2007-07-30"
"LU0156897901",4.72000000,"2007-07-31"
"LU0156897901",4.71000000,"2007-08-01"
"LU0156897901",4.73000000,"2007-08-02"
"LU0156897901",4.73000000,"2007-08-03"
"LU0156897901",4.71000000,"2007-08-06"
"LU0156897901",4.73000000,"2007-08-07"
"LU0156897901",4.77000000,"2007-08-08"
"LU0156897901",4.74000000,"2007-08-09"
"LU0156897901",4.72000000,"2007-08-10"
"LU0156897901",4.73000000,"2007-08-13"
"LU0156897901",4.70000000,"2007-08-14"
"LU0156897901",4.60000000,"2007-08-16"
"LU0156897901",4.63000000,"2007-08-17"
"LU0156897901",4.62000000,"2007-08-20"
"LU0156897901",4.62000000,"2007-08-21"
"LU0156897901",4.65000000,"2007-08-22"
"LU0156897901",4.67000000,"2007-08-23"
"LU0156897901",4.69000000,"2007-08-24"
"LU0156897901",4.69000000,"2007-08-27"
"LU0156897901",4.67000000,"2007-08-28"
"LU0156897901",4.69000000,"2007-08-29"
"LU0156897901",4.69000000,"2007-08-30"
"LU0156897901",4.68000000,"2007-08-31"
"LU0156897901",4.68000000,"2007-09-03"
"LU0156897901",4.69000000,"2007-09-04"
"LU0156897901",4.68000000,"2007-09-05"
"LU0156897901",4.69000000,"2007-09-06"
"LU0156897901",4.69000000,"2007-09-07"
"LU0156897901",4.69000000,"2007-09-10"
"LU0156897901",4.70000000,"2007-09-11"
"LU0156897901",4.71000000,"2007-09-12"
"LU0156897901",4.73000000,"2007-09-13"
"LU0156897901",4.74000000,"2007-09-14"
"LU0156897901",4.73000000,"2007-09-17"
"LU0156897901",4.77000000,"2007-09-18"
"LU0156897901",4.82000000,"2007-09-19"
"LU0156897901",4.82000000,"2007-09-20"
"LU0156897901",4.84000000,"2007-09-21"
"LU0156897901",4.85000000,"2007-09-24"
"LU0156897901",4.85000000,"2007-09-25"
"LU0156897901",4.86000000,"2007-09-26"
"LU0156897901",4.86000000,"2007-09-27"
"LU0156897901",4.84000000,"2007-09-28"
"LU0156897901",4.85000000,"2007-10-01"
"LU0156897901",4.85000000,"2007-10-02"
"LU0156897901",4.84000000,"2007-10-03"
"LU0156897901",4.85000000,"2007-10-04"
"LU0156897901",4.87000000,"2007-10-05"
"LU0156897901",4.87000000,"2007-10-08"
"LU0156897901",4.89000000,"2007-10-09"
"LU0156897901",4.89000000,"2007-10-10"
"LU0156897901",4.90000000,"2007-10-11"
"LU0156897901",4.91000000,"2007-10-12"
"LU0156897901",4.90000000,"2007-10-15"
"LU0156897901",4.88000000,"2007-10-16"
"LU0156897901",4.89000000,"2007-10-17"
"LU0156897901",4.89000000,"2007-10-18"
"LU0156897901",4.88000000,"2007-10-19"
"LU0156897901",4.86000000,"2007-10-22"
"LU0156897901",4.88000000,"2007-10-23"
"LU0156897901",4.87000000,"2007-10-24"
"LU0156897901",4.89000000,"2007-10-25"
"LU0156897901",4.90000000,"2007-10-26"
"LU0156897901",4.91000000,"2007-10-29"
"LU0156897901",4.92000000,"2007-10-30"
"LU0156897901",4.91000000,"2007-10-31"
"LU0156897901",4.89000000,"2007-11-02"
"LU0156897901",4.87000000,"2007-11-05"
"LU0156897901",4.88000000,"2007-11-06"
"LU0156897901",4.87000000,"2007-11-07"
"LU0156897901",4.85000000,"2007-11-08"
"LU0156897901",4.83000000,"2007-11-09"
"LU0156897901",4.81000000,"2007-11-12"
"LU0156897901",4.82000000,"2007-11-13"
"LU0156897901",4.83000000,"2007-11-14"
"LU0156897901",4.81000000,"2007-11-15"
"LU0156897901",4.80000000,"2007-11-16"
"LU0156897901",4.78000000,"2007-11-19"
"LU0156897901",4.77000000,"2007-11-20"
"LU0156897901",4.74000000,"2007-11-21"
"LU0156897901",4.74000000,"2007-11-22"
"LU0156897901",4.74000000,"2007-11-23"
"LU0156897901",4.73000000,"2007-11-26"
"LU0156897901",4.72000000,"2007-11-27"
"LU0156897901",4.75000000,"2007-11-28"
"LU0156897901",4.76000000,"2007-11-29"
"LU0156897901",4.75000000,"2007-11-30"
"LU0156897901",4.75000000,"2007-12-03"
"LU0156897901",4.75000000,"2007-12-04"
"LU0156897901",4.76000000,"2007-12-05"
"LU0156897901",4.77000000,"2007-12-06"
"LU0156897901",4.78000000,"2007-12-07"
"LU0156897901",4.79000000,"2007-12-10"
"LU0156897901",4.79000000,"2007-12-11"
"LU0156897901",4.79000000,"2007-12-12"
"LU0156897901",4.78000000,"2007-12-13"
"LU0156897901",4.76000000,"2007-12-14"
"LU0156897901",4.75000000,"2007-12-17"
"LU0156897901",4.75000000,"2007-12-18"
"LU0156897901",4.75000000,"2007-12-19"
"LU0156897901",4.75000000,"2007-12-20"
"LU0156897901",4.76000000,"2007-12-21"
"LU0156897901",4.76000000,"2007-12-24"
"LU0156897901",4.77000000,"2007-12-27"
"LU0156897901",4.77000000,"2007-12-28"
"LU0156897901",4.74000000,"2007-12-31"
"LU0156897901",4.75000000,"2008-01-02"
"LU0156897901",4.74000000,"2008-01-03"
"LU0156897901",4.73000000,"2008-01-04"
"LU0156897901",4.72000000,"2008-01-07"
"LU0156897901",4.72000000,"2008-01-08"
"LU0156897901",4.69000000,"2008-01-09"
"LU0156897901",4.70000000,"2008-01-10"
"LU0156897901",4.71000000,"2008-01-11"
"LU0156897901",4.71000000,"2008-01-14"
"LU0156897901",4.70000000,"2008-01-15"
"LU0156897901",4.68000000,"2008-01-16"
"LU0156897901",4.66000000,"2008-01-17"
"LU0156897901",4.66000000,"2008-01-18"
"LU0156897901",4.63000000,"2008-01-21"
"LU0156897901",4.63000000,"2008-01-22"
"LU0156897901",4.62000000,"2008-01-23"
"LU0156897901",4.65000000,"2008-01-24"
"LU0156897901",4.66000000,"2008-01-25"
"LU0156897901",4.66000000,"2008-01-28"
"LU0156897901",4.67000000,"2008-01-29"
"LU0156897901",4.67000000,"2008-01-30"
"LU0156897901",4.64000000,"2008-01-31"
"LU0156897901",4.65000000,"2008-02-01"
"LU0156897901",4.65000000,"2008-02-04"
"LU0156897901",4.63000000,"2008-02-05"
"LU0156897901",4.62000000,"2008-02-06"
"LU0156897901",4.60000000,"2008-02-07"
"LU0156897901",4.59000000,"2008-02-08"
"LU0156897901",4.57000000,"2008-02-11"
"LU0156897901",4.57000000,"2008-02-12"
"LU0156897901",4.57000000,"2008-02-13"
"LU0156897901",4.57000000,"2008-02-14"
"LU0156897901",4.57000000,"2008-02-15"
"LU0156897901",4.58000000,"2008-02-18"
"LU0156897901",4.57000000,"2008-02-19"
"LU0156897901",4.56000000,"2008-02-20"
"LU0156897901",4.57000000,"2008-02-21"
"LU0156897901",4.58000000,"2008-02-22"
"LU0156897901",4.59000000,"2008-02-25"
"LU0156897901",4.61000000,"2008-02-26"
"LU0156897901",4.62000000,"2008-02-27"
"LU0156897901",4.62000000,"2008-02-28"
"LU0156897901",4.57000000,"2008-02-29"
"LU0156897901",4.56000000,"2008-03-03"
"LU0156897901",4.56000000,"2008-03-04"
"LU0156897901",4.56000000,"2008-03-05"
"LU0156897901",4.55000000,"2008-03-06"
"LU0156897901",4.54000000,"2008-03-07"
"LU0156897901",4.53000000,"2008-03-10"
"LU0156897901",4.54000000,"2008-03-11"
"LU0156897901",4.54000000,"2008-03-12"
"LU0156897901",4.53000000,"2008-03-13"
"LU0156897901",4.52000000,"2008-03-14"
"LU0156897901",4.49000000,"2008-03-17"
"LU0156897901",4.52000000,"2008-03-18"
"LU0156897901",4.51000000,"2008-03-19"
"LU0156897901",4.51000000,"2008-03-20"
"LU0156897901",4.54000000,"2008-03-25"
"LU0156897901",4.54000000,"2008-03-26"
"LU0156897901",4.54000000,"2008-03-27"
"LU0156897901",4.53000000,"2008-03-28"
"LU0156897901",4.49000000,"2008-03-31"
"LU0156897901",4.50000000,"2008-04-01"
"LU0156897901",4.52000000,"2008-04-02"
"LU0156897901",4.53000000,"2008-04-03"
"LU0156897901",4.55000000,"2008-04-04"
"LU0156897901",4.57000000,"2008-04-07"
"LU0156897901",4.57000000,"2008-04-08"
"LU0156897901",4.57000000,"2008-04-09"
"LU0156897901",4.57000000,"2008-04-10"
"LU0156897901",4.57000000,"2008-04-11"
"LU0156897901",4.57000000,"2008-04-14"
"LU0156897901",4.57000000,"2008-04-15"
"LU0156897901",4.58000000,"2008-04-16"
"LU0156897901",4.58000000,"2008-04-17"
"LU0156897901",4.60000000,"2008-04-18"
"LU0156897901",4.60000000,"2008-04-21"
"LU0156897901",4.60000000,"2008-04-22"
"LU0156897901",4.61000000,"2008-04-23"
"LU0156897901",4.60000000,"2008-04-24"
"LU0156897901",4.60000000,"2008-04-25"
"LU0156897901",4.61000000,"2008-04-28"
"LU0156897901",4.61000000,"2008-04-29"
"LU0156897901",4.60000000,"2008-04-30"
"LU0156897901",4.62000000,"2008-05-02"
"LU0156897901",4.62000000,"2008-05-05"
"LU0156897901",4.62000000,"2008-05-06"
"LU0156897901",4.61000000,"2008-05-07"
"LU0156897901",4.61000000,"2008-05-08"
"LU0156897901",4.60000000,"2008-05-09"
"LU0156897901",4.60000000,"2008-05-13"
"LU0156897901",4.60000000,"2008-05-14"
"LU0156897901",4.61000000,"2008-05-15"
"LU0156897901",4.63000000,"2008-05-16"
"LU0156897901",4.64000000,"2008-05-19"
"LU0156897901",4.64000000,"2008-05-20"
"LU0156897901",4.64000000,"2008-05-21"
"LU0156897901",4.63000000,"2008-05-22"
"LU0156897901",4.62000000,"2008-05-23"
"LU0156897901",4.62000000,"2008-05-26"
"LU0156897901",4.61000000,"2008-05-27"
"LU0156897901",4.61000000,"2008-05-28"
"LU0156897901",4.61000000,"2008-05-29"
"LU0156897901",4.59000000,"2008-05-30"
"LU0156897901",4.58000000,"2008-06-02"
"LU0156897901",4.58000000,"2008-06-03"
"LU0156897901",4.58000000,"2008-06-04"
"LU0156897901",4.59000000,"2008-06-05"
"LU0156897901",4.59000000,"2008-06-06"
"LU0156897901",4.58000000,"2008-06-09"
"LU0156897901",4.56000000,"2008-06-10"
"LU0156897901",4.55000000,"2008-06-11"
"LU0156897901",4.54000000,"2008-06-12"
"LU0156897901",4.54000000,"2008-06-13"
"LU0156897901",4.54000000,"2008-06-16"
"LU0156897901",4.54000000,"2008-06-17"
"LU0156897901",4.54000000,"2008-06-18"
"LU0156897901",4.53000000,"2008-06-19"
"LU0156897901",4.52000000,"2008-06-20"
"LU0156897901",4.49000000,"2008-06-24"
"LU0156897901",4.48000000,"2008-06-25"
"LU0156897901",4.46000000,"2008-06-26"
"LU0156897901",4.45000000,"2008-06-27"
"LU0156897901",4.41000000,"2008-06-30"
"LU0156897901",4.40000000,"2008-07-01"
"LU0156897901",4.40000000,"2008-07-02"
"LU0156897901",4.39000000,"2008-07-03"
"LU0156897901",4.39000000,"2008-07-04"
"LU0156897901",4.40000000,"2008-07-07"
"LU0156897901",4.39000000,"2008-07-08"
"LU0156897901",4.39000000,"2008-07-09"
"LU0156897901",4.39000000,"2008-07-10"
"LU0156897901",4.37000000,"2008-07-11"
"LU0156897901",4.37000000,"2008-07-14"
"LU0156897901",4.36000000,"2008-07-15"
"LU0156897901",4.36000000,"2008-07-16"
"LU0156897901",4.37000000,"2008-07-17"
"LU0156897901",4.38000000,"2008-07-18"
"LU0156897901",4.39000000,"2008-07-21"
"LU0156897901",4.39000000,"2008-07-22"
